BlockNumber,StreetName,helper,State,City,Street_Address,Full_St_Address
900,GRADY AVE,keep,Virginia,Charlottesville,900 GRADY AVE,"900 GRADY AVE, CHARLOTTESVILLE, VA"
800,"HARDY DR, B",keep,Virginia,Charlottesville,800 HARDY DR,"800 HARDY DR, CHARLOTTESVILLE, VA"
1200,JOHN ST,keep,Virginia,Charlottesville,1200 JOHN ST,"1200 JOHN ST, CHARLOTTESVILLE, VA"
400,"GARRETT ST, F",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
900,RIVER RD,keep,Virginia,Charlottesville,900 RIVER RD,"900 RIVER RD, CHARLOTTESVILLE, VA"
1800,WESTVIEW RD,keep,Virginia,Charlottesville,1800 WESTVIEW RD,"1800 WESTVIEW RD, CHARLOTTESVILLE, VA"
800,W MAIN ST,keep,Virginia,Charlottesville,800 W MAIN ST,"800 W MAIN ST, CHARLOTTESVILLE, VA"
1000,PAGE ST,keep,Virginia,Charlottesville,1000 PAGE ST,"1000 PAGE ST, CHARLOTTESVILLE, VA"
300,"RIVERSIDE AVE, A",keep,Virginia,Charlottesville,300 RIVERSIDE AVE,"300 RIVERSIDE AVE, CHARLOTTESVILLE, VA"
700,NALLE ST,keep,Virginia,Charlottesville,700 NALLE ST,"700 NALLE ST, CHARLOTTESVILLE, VA"
,12TH ST NW,drop,Virginia,Charlottesville,12TH ST NW,"12TH ST NW, CHARLOTTESVILLE, VA"
300,W MAIN ST,keep,Virginia,Charlottesville,300 W MAIN ST,"300 W MAIN ST, CHARLOTTESVILLE, VA"
500,"HARRIS RD, 158",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
,BARRACKS RD @ MILLMONT ST,intersection,Virginia,Charlottesville,BARRACKS RD @ MILLMONT ST,"BARRACKS RD @ MILLMONT ST, CHARLOTTESVILLE, VA"
1400,UNIVERSITY AVE,keep,Virginia,Charlottesville,1400 UNIVERSITY AVE,"1400 UNIVERSITY AVE, CHARLOTTESVILLE, VA"
1500,"CHERRY AVE, B",keep,Virginia,Charlottesville,1500 CHERRY AVE,"1500 CHERRY AVE, CHARLOTTESVILLE, VA"
,6TH ST SE / BELMONT AVE,drop,Virginia,Charlottesville,6TH ST SE / BELMONT AVE,"6TH ST SE / BELMONT AVE, CHARLOTTESVILLE, VA"
,PRESTON AVE @ MCINTIRE RD,intersection,Virginia,Charlottesville,PRESTON AVE @ MCINTIRE RD,"PRESTON AVE @ MCINTIRE RD, CHARLOTTESVILLE, VA"
1300,"LONG ST, 4",keep,Virginia,Charlottesville,1300 LONG ST,"1300 LONG ST, CHARLOTTESVILLE, VA"
1500,DAIRY RD,keep,Virginia,Charlottesville,1500 DAIRY RD,"1500 DAIRY RD, CHARLOTTESVILLE, VA"
700,"WALKER SQ, 3B",keep,Virginia,Charlottesville,700 WALKER SQ,"700 WALKER SQ, CHARLOTTESVILLE, VA"
1400,LONG ST,keep,Virginia,Charlottesville,1400 LONG ST,"1400 LONG ST, CHARLOTTESVILLE, VA"
1400,GRACE ST,keep,Virginia,Charlottesville,1400 GRACE ST,"1400 GRACE ST, CHARLOTTESVILLE, VA"
2500,JEFFERSON PARK AVE,keep,Virginia,Charlottesville,2500 JEFFERSON PARK AVE,"2500 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
300,"4TH ST SE, 31",keep,Virginia,Charlottesville,300 4TH ST SE,"300 4TH ST SE, CHARLOTTESVILLE, VA"
2300,PRICE AVE,keep,Virginia,Charlottesville,2300 PRICE AVE,"2300 PRICE AVE, CHARLOTTESVILLE, VA"
400,CHERRY AVE,keep,Virginia,Charlottesville,400 CHERRY AVE,"400 CHERRY AVE, CHARLOTTESVILLE, VA"
400,RUGBY RD,keep,Virginia,Charlottesville,400 RUGBY RD,"400 RUGBY RD, CHARLOTTESVILLE, VA"
100,COPELEY RD,keep,Virginia,Charlottesville,100 COPELEY RD,"100 COPELEY RD, CHARLOTTESVILLE, VA"
1100,"KING ST, B",keep,Virginia,Charlottesville,1100 KING ST,"1100 KING ST, CHARLOTTESVILLE, VA"
400,"GARRETT ST, H",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
900,EMMET ST N,keep,Virginia,Charlottesville,900 EMMET ST N,"900 EMMET ST N, CHARLOTTESVILLE, VA"
900,RIVES ST,keep,Virginia,Charlottesville,900 RIVES ST,"900 RIVES ST, CHARLOTTESVILLE, VA"
100,"SHAMROCK RD, A",keep,Virginia,Charlottesville,100 SHAMROCK RD,"100 SHAMROCK RD, CHARLOTTESVILLE, VA"
1000,MILLMONT ST,keep,Virginia,Charlottesville,1000 MILLMONT ST,"1000 MILLMONT ST, CHARLOTTESVILLE, VA"
100,11TH ST SW,keep,Virginia,Charlottesville,100 11TH ST SW,"100 11TH ST SW, CHARLOTTESVILLE, VA"
200,W SOUTH ST,keep,Virginia,Charlottesville,200 W SOUTH ST,"200 W SOUTH ST, CHARLOTTESVILLE, VA"
1600,GORDON AVE,keep,Virginia,Charlottesville,1600 GORDON AVE,"1600 GORDON AVE, CHARLOTTESVILLE, VA"
100,4TH ST SE,keep,Virginia,Charlottesville,100 4TH ST SE,"100 4TH ST SE, CHARLOTTESVILLE, VA"
1200,GORDON AVE,keep,Virginia,Charlottesville,1200 GORDON AVE,"1200 GORDON AVE, CHARLOTTESVILLE, VA"
700,"FRANKLIN ST, A4",keep,Virginia,Charlottesville,700 FRANKLIN ST,"700 FRANKLIN ST, CHARLOTTESVILLE, VA"
100,"GARRETT ST, 700",keep,Virginia,Charlottesville,100 GARRETT ST,"100 GARRETT ST, CHARLOTTESVILLE, VA"
800,HINTON AVE,keep,Virginia,Charlottesville,800 HINTON AVE,"800 HINTON AVE, CHARLOTTESVILLE, VA"
2000,"MICHIE DR, B",keep,Virginia,Charlottesville,2000 MICHIE DR,"2000 MICHIE DR, CHARLOTTESVILLE, VA"
900,ALBEMARLE ST,keep,Virginia,Charlottesville,900 ALBEMARLE ST,"900 ALBEMARLE ST, CHARLOTTESVILLE, VA"
1900,JEFFERSON PARK AVE,keep,Virginia,Charlottesville,1900 JEFFERSON PARK AVE,"1900 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
2300,"WAYNE AVE, B",keep,Virginia,Charlottesville,2300 WAYNE AVE,"2300 WAYNE AVE, CHARLOTTESVILLE, VA"
1200,KING ST,keep,Virginia,Charlottesville,1200 KING ST,"1200 KING ST, CHARLOTTESVILLE, VA"
,WATSON AVE / ST CHARLES AVE,drop,Virginia,Charlottesville,WATSON AVE / ST CHARLES AVE,"WATSON AVE / ST CHARLES AVE, CHARLOTTESVILLE, VA"
900,ROCK CREEK RD,keep,Virginia,Charlottesville,900 ROCK CREEK RD,"900 ROCK CREEK RD, CHARLOTTESVILLE, VA"
,PRESTON AVE / RUGBY RD,drop,Virginia,Charlottesville,PRESTON AVE / RUGBY RD,"PRESTON AVE / RUGBY RD, CHARLOTTESVILLE, VA"
,FAIRWAY AVE / E MARKET ST,drop,Virginia,Charlottesville,FAIRWAY AVE / E MARKET ST,"FAIRWAY AVE / E MARKET ST, CHARLOTTESVILLE, VA"
700,10TH ST NW,keep,Virginia,Charlottesville,700 10TH ST NW,"700 10TH ST NW, CHARLOTTESVILLE, VA"
900,ALTAVISTA AVE,keep,Virginia,Charlottesville,900 ALTAVISTA AVE,"900 ALTAVISTA AVE, CHARLOTTESVILLE, VA"
1400,"MONTICELLO RD, 23",keep,Virginia,Charlottesville,1400 MONTICELLO RD,"1400 MONTICELLO RD, CHARLOTTESVILLE, VA"
1900,CEDAR HILL RD,keep,Virginia,Charlottesville,1900 CEDAR HILL RD,"1900 CEDAR HILL RD, CHARLOTTESVILLE, VA"
500,"1ST ST S, 201",keep,Virginia,Charlottesville,500 1ST ST S,"500 1ST ST S, CHARLOTTESVILLE, VA"
700,"PROSPECT AVE, G",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
2000,"HOLIDAY DR, 371",keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
300,E JEFFERSON ST,keep,Virginia,Charlottesville,300 E JEFFERSON ST,"300 E JEFFERSON ST, CHARLOTTESVILLE, VA"
1200,HARRIS ST,keep,Virginia,Charlottesville,1200 HARRIS ST,"1200 HARRIS ST, CHARLOTTESVILLE, VA"
500,11TH ST NW,keep,Virginia,Charlottesville,500 11TH ST NW,"500 11TH ST NW, CHARLOTTESVILLE, VA"
,8TH ST NW / HARDY DR,drop,Virginia,Charlottesville,8TH ST NW / HARDY DR,"8TH ST NW / HARDY DR, CHARLOTTESVILLE, VA"
800,"CYNTHIANNA AVE, 4",keep,Virginia,Charlottesville,800 CYNTHIANNA AVE,"800 CYNTHIANNA AVE, CHARLOTTESVILLE, VA"
,2ND ST SE / MONTICELLO AVE,drop,Virginia,Charlottesville,2ND ST SE / MONTICELLO AVE,"2ND ST SE / MONTICELLO AVE, CHARLOTTESVILLE, VA"
200,E WATER ST,keep,Virginia,Charlottesville,200 E WATER ST,"200 E WATER ST, CHARLOTTESVILLE, VA"
600,E MAIN ST,keep,Virginia,Charlottesville,600 E MAIN ST,"600 E MAIN ST, CHARLOTTESVILLE, VA"
,HAMPTON ST / RIVES ST,drop,Virginia,Charlottesville,HAMPTON ST / RIVES ST,"HAMPTON ST / RIVES ST, CHARLOTTESVILLE, VA"
1100,W MAIN ST,keep,Virginia,Charlottesville,1100 W MAIN ST,"1100 W MAIN ST, CHARLOTTESVILLE, VA"
,UNKNOWN,drop,Virginia,Charlottesville,No Address Listed,"No Address Listed, CHARLOTTESVILLE, VA"
1400,CARLTON AVE,keep,Virginia,Charlottesville,1400 CARLTON AVE,"1400 CARLTON AVE, CHARLOTTESVILLE, VA"
2000,"MICHIE DR, F",keep,Virginia,Charlottesville,2000 MICHIE DR,"2000 MICHIE DR, CHARLOTTESVILLE, VA"
500,"HARRIS RD, 111",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
1800,MONTICELLO RD,keep,Virginia,Charlottesville,1800 MONTICELLO RD,"1800 MONTICELLO RD, CHARLOTTESVILLE, VA"
300,10TH ST NW,keep,Virginia,Charlottesville,300 10TH ST NW,"300 10TH ST NW, CHARLOTTESVILLE, VA"
200,3RD ST NE,keep,Virginia,Charlottesville,200 3RD ST NE,"200 3RD ST NE, CHARLOTTESVILLE, VA"
,EMMET ST N / EARHART ST,drop,Virginia,Charlottesville,EMMET ST N / EARHART ST,"EMMET ST N / EARHART ST, CHARLOTTESVILLE, VA"
100,"RIDGE ST, 119",keep,Virginia,Charlottesville,100 RIDGE ST,"100 RIDGE ST, CHARLOTTESVILLE, VA"
600,RIDGE ST,keep,Virginia,Charlottesville,600 RIDGE ST,"600 RIDGE ST, CHARLOTTESVILLE, VA"
100,2ND ST SW,keep,Virginia,Charlottesville,100 2ND ST SW,"100 2ND ST SW, CHARLOTTESVILLE, VA"
,"DARIEN TER, 109",drop,Virginia,Charlottesville,DARIEN TER,"DARIEN TER, CHARLOTTESVILLE, VA"
900,ST CLAIR AVE,keep,Virginia,Charlottesville,900 ST CLAIR AVE,"900 ST CLAIR AVE, CHARLOTTESVILLE, VA"
,9TH ST SW / PINE ST,drop,Virginia,Charlottesville,9TH ST SW / PINE ST,"9TH ST SW / PINE ST, CHARLOTTESVILLE, VA"
,MEADE AVE / CARLTON RD,drop,Virginia,Charlottesville,MEADE AVE / CARLTON RD,"MEADE AVE / CARLTON RD, CHARLOTTESVILLE, VA"
200,4TH ST SW,keep,Virginia,Charlottesville,200 4TH ST SW,"200 4TH ST SW, CHARLOTTESVILLE, VA"
1100,PARK ST,keep,Virginia,Charlottesville,1100 PARK ST,"1100 PARK ST, CHARLOTTESVILLE, VA"
200,"DOUGLAS AVE, 1A",keep,Virginia,Charlottesville,200 DOUGLAS AVE,"200 DOUGLAS AVE, CHARLOTTESVILLE, VA"
,1ST ST S / LANKFORD AVE,drop,Virginia,Charlottesville,1ST ST S / LANKFORD AVE,"1ST ST S / LANKFORD AVE, CHARLOTTESVILLE, VA"
300,BERRING ST,keep,Virginia,Charlottesville,300 BERRING ST,"300 BERRING ST, CHARLOTTESVILLE, VA"
,MONTICELLO AVE / W I64 EXIT 121 FROM 20S ON,drop,Virginia,Charlottesville,MONTICELLO AVE / W I64 EXIT 121 FROM 20S ON,"MONTICELLO AVE / W I64 EXIT 121 FROM 20S ON, CHARLOTTESVILLE, VA"
1400,RUGBY AVE,keep,Virginia,Charlottesville,1400 RUGBY AVE,"1400 RUGBY AVE, CHARLOTTESVILLE, VA"
300,6TH ST SW,keep,Virginia,Charlottesville,300 6TH ST SW,"300 6TH ST SW, CHARLOTTESVILLE, VA"
600,PRESTON AVE,keep,Virginia,Charlottesville,600 PRESTON AVE,"600 PRESTON AVE, CHARLOTTESVILLE, VA"
,8TH ST NW @ PRESTON AVE,intersection,Virginia,Charlottesville,8TH ST NW @ PRESTON AVE,"8TH ST NW @ PRESTON AVE, CHARLOTTESVILLE, VA"
1200,LEE ST,keep,Virginia,Charlottesville,1200 LEE ST,"1200 LEE ST, CHARLOTTESVILLE, VA"
1200,"WERTLAND ST, B41",keep,Virginia,Charlottesville,1200 WERTLAND ST,"1200 WERTLAND ST, CHARLOTTESVILLE, VA"
100,MADISON LN,keep,Virginia,Charlottesville,100 MADISON LN,"100 MADISON LN, CHARLOTTESVILLE, VA"
100,5TH ST SE,keep,Virginia,Charlottesville,100 5TH ST SE,"100 5TH ST SE, CHARLOTTESVILLE, VA"
,E WATER ST / 2ND ST SE,drop,Virginia,Charlottesville,E WATER ST / 2ND ST SE,"E WATER ST / 2ND ST SE, CHARLOTTESVILLE, VA"
700,1ST ST S,keep,Virginia,Charlottesville,700 1ST ST S,"700 1ST ST S, CHARLOTTESVILLE, VA"
200,4TH ST NW,keep,Virginia,Charlottesville,200 4TH ST NW,"200 4TH ST NW, CHARLOTTESVILLE, VA"
1100,"GORDON AVE, B",keep,Virginia,Charlottesville,1100 GORDON AVE,"1100 GORDON AVE, CHARLOTTESVILLE, VA"
800,"HARDY DR, A",keep,Virginia,Charlottesville,800 HARDY DR,"800 HARDY DR, CHARLOTTESVILLE, VA"
1700,ALLIED ST,keep,Virginia,Charlottesville,1700 ALLIED ST,"1700 ALLIED ST, CHARLOTTESVILLE, VA"
,IVY RD / EMMET ST N,drop,Virginia,Charlottesville,IVY RD / EMMET ST N,"IVY RD / EMMET ST N, CHARLOTTESVILLE, VA"
700,CHARLTON AVE,keep,Virginia,Charlottesville,700 CHARLTON AVE,"700 CHARLTON AVE, CHARLOTTESVILLE, VA"
,EMMET ST N @ RAMP,intersection,Virginia,Charlottesville,EMMET ST N @ RAMP,"EMMET ST N @ RAMP, CHARLOTTESVILLE, VA"
700,LOCUST AVE,keep,Virginia,Charlottesville,700 LOCUST AVE,"700 LOCUST AVE, CHARLOTTESVILLE, VA"
900,CHARLTON AVE,keep,Virginia,Charlottesville,900 CHARLTON AVE,"900 CHARLTON AVE, CHARLOTTESVILLE, VA"
1000,CHERRY AVE,keep,Virginia,Charlottesville,1000 CHERRY AVE,"1000 CHERRY AVE, CHARLOTTESVILLE, VA"
1400,WESTWOOD RD,keep,Virginia,Charlottesville,1400 WESTWOOD RD,"1400 WESTWOOD RD, CHARLOTTESVILLE, VA"
600,MONTROSE AVE,keep,Virginia,Charlottesville,600 MONTROSE AVE,"600 MONTROSE AVE, CHARLOTTESVILLE, VA"
1300,"CARLTON AVE, 300",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
1000,"GROVE ST, C",keep,Virginia,Charlottesville,1000 GROVE ST,"1000 GROVE ST, CHARLOTTESVILLE, VA"
1100,LOCUST AVE,keep,Virginia,Charlottesville,1100 LOCUST AVE,"1100 LOCUST AVE, CHARLOTTESVILLE, VA"
600,MONTICELLO AVE,keep,Virginia,Charlottesville,600 MONTICELLO AVE,"600 MONTICELLO AVE, CHARLOTTESVILLE, VA"
300,"15TH ST NW, 5046C",keep,Virginia,Charlottesville,300 15TH ST NW,"300 15TH ST NW, CHARLOTTESVILLE, VA"
600,BLENHEIM AVE,keep,Virginia,Charlottesville,600 BLENHEIM AVE,"600 BLENHEIM AVE, CHARLOTTESVILLE, VA"
100,JUNCTION LN,keep,Virginia,Charlottesville,100 JUNCTION LN,"100 JUNCTION LN, CHARLOTTESVILLE, VA"
400,FAIRWAY AVE,keep,Virginia,Charlottesville,400 FAIRWAY AVE,"400 FAIRWAY AVE, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 4A",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
100,ROSSER AVE E,keep,Virginia,Charlottesville,100 ROSSER AVE E,"100 ROSSER AVE E, CHARLOTTESVILLE, VA"
800,"ST JAMES CIR, B",keep,Virginia,Charlottesville,800 ST JAMES CIR,"800 ST JAMES CIR, CHARLOTTESVILLE, VA"
400,SPRING ST,keep,Virginia,Charlottesville,400 SPRING ST,"400 SPRING ST, CHARLOTTESVILLE, VA"
800,ROCK CREEK RD,keep,Virginia,Charlottesville,800 ROCK CREEK RD,"800 ROCK CREEK RD, CHARLOTTESVILLE, VA"
200,W WATER ST,keep,Virginia,Charlottesville,200 W WATER ST,"200 W WATER ST, CHARLOTTESVILLE, VA"
100,"E MAIN ST, A",keep,Virginia,Charlottesville,100 E MAIN ST,"100 E MAIN ST, CHARLOTTESVILLE, VA"
100,GARRETT ST,keep,Virginia,Charlottesville,100 GARRETT ST,"100 GARRETT ST, CHARLOTTESVILLE, VA"
800,CABELL AVE,keep,Virginia,Charlottesville,800 CABELL AVE,"800 CABELL AVE, CHARLOTTESVILLE, VA"
,HYDRAULIC RD / HILLSDALE DR,drop,Virginia,Charlottesville,HYDRAULIC RD / HILLSDALE DR,"HYDRAULIC RD / HILLSDALE DR, CHARLOTTESVILLE, VA"
2300,GLENN CT,keep,Virginia,Charlottesville,2300 GLENN CT,"2300 GLENN CT, CHARLOTTESVILLE, VA"
500,12TH ST NW,keep,Virginia,Charlottesville,500 12TH ST NW,"500 12TH ST NW, CHARLOTTESVILLE, VA"
,CABELL AVE / STEWART CIR,drop,Virginia,Charlottesville,CABELL AVE / STEWART CIR,"CABELL AVE / STEWART CIR, CHARLOTTESVILLE, VA"
1300,"CARLTON AVE, 210",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
,EMMET ST N @ 250 BYPASS,intersection,Virginia,Charlottesville,EMMET ST N @ 250 BYPASS,"EMMET ST N @ 250 BYPASS, CHARLOTTESVILLE, VA"
100,4TH ST NW,keep,Virginia,Charlottesville,100 4TH ST NW,"100 4TH ST NW, CHARLOTTESVILLE, VA"
100,HARTMANS MILL RD,keep,Virginia,Charlottesville,100 HARTMANS MILL RD,"100 HARTMANS MILL RD, CHARLOTTESVILLE, VA"
1100,"E HIGH ST, P",keep,Virginia,Charlottesville,1100 E HIGH ST,"1100 E HIGH ST, CHARLOTTESVILLE, VA"
1900,"ARLINGTON BLVD, B",keep,Virginia,Charlottesville,1900 ARLINGTON BLVD,"1900 ARLINGTON BLVD, CHARLOTTESVILLE, VA"
500,CAROLINE AVE,keep,Virginia,Charlottesville,500 CAROLINE AVE,"500 CAROLINE AVE, CHARLOTTESVILLE, VA"
400,10 1/2 ST NW,keep,Virginia,Charlottesville,400 10 1/2 ST NW,"400 10 1/2 ST NW, CHARLOTTESVILLE, VA"
,CABELL AVE,drop,Virginia,Charlottesville,CABELL AVE,"CABELL AVE, CHARLOTTESVILLE, VA"
400,HILLSDALE DR,keep,Virginia,Charlottesville,400 HILLSDALE DR,"400 HILLSDALE DR, CHARLOTTESVILLE, VA"
600,"RUGBY RD, 220",keep,Virginia,Charlottesville,600 RUGBY RD,"600 RUGBY RD, CHARLOTTESVILLE, VA"
600,NORTH AVE,keep,Virginia,Charlottesville,600 NORTH AVE,"600 NORTH AVE, CHARLOTTESVILLE, VA"
,6TH ST SE / ELLIOTT AVE,drop,Virginia,Charlottesville,6TH ST SE / ELLIOTT AVE,"6TH ST SE / ELLIOTT AVE, CHARLOTTESVILLE, VA"
900,ELLIOTT AVE,keep,Virginia,Charlottesville,900 ELLIOTT AVE,"900 ELLIOTT AVE, CHARLOTTESVILLE, VA"
800,RIDGE ST,keep,Virginia,Charlottesville,800 RIDGE ST,"800 RIDGE ST, CHARLOTTESVILLE, VA"
700,"PROSPECT AVE, E",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
1300,"BELLEVIEW AVE, 2099",keep,Virginia,Charlottesville,1300 BELLEVIEW AVE,"1300 BELLEVIEW AVE, CHARLOTTESVILLE, VA"
800,HARDY DR,keep,Virginia,Charlottesville,800 HARDY DR,"800 HARDY DR, CHARLOTTESVILLE, VA"
1000,"1ST ST S, 202",keep,Virginia,Charlottesville,1000 1ST ST S,"1000 1ST ST S, CHARLOTTESVILLE, VA"
1700,BROADWAY ST,keep,Virginia,Charlottesville,1700 BROADWAY ST,"1700 BROADWAY ST, CHARLOTTESVILLE, VA"
800,"HARDY DR, E",keep,Virginia,Charlottesville,800 HARDY DR,"800 HARDY DR, CHARLOTTESVILLE, VA"
1200,"EMMET ST N, 110",keep,Virginia,Charlottesville,1200 EMMET ST N,"1200 EMMET ST N, CHARLOTTESVILLE, VA"
400,E HIGH ST,keep,Virginia,Charlottesville,400 E HIGH ST,"400 E HIGH ST, CHARLOTTESVILLE, VA"
1500,E HIGH ST,keep,Virginia,Charlottesville,1500 E HIGH ST,"1500 E HIGH ST, CHARLOTTESVILLE, VA"
100,MEADE AVE,keep,Virginia,Charlottesville,100 MEADE AVE,"100 MEADE AVE, CHARLOTTESVILLE, VA"
500,"HARRIS RD, 102",keep,Virginia,Charlottesville,500 HARRIS RD,"500 HARRIS RD, CHARLOTTESVILLE, VA"
200,W MARKET ST,keep,Virginia,Charlottesville,200 W MARKET ST,"200 W MARKET ST, CHARLOTTESVILLE, VA"
1400,PEN PARK RD,keep,Virginia,Charlottesville,1400 PEN PARK RD,"1400 PEN PARK RD, CHARLOTTESVILLE, VA"
2000,HOLIDAY DR,keep,Virginia,Charlottesville,2000 HOLIDAY DR,"2000 HOLIDAY DR, CHARLOTTESVILLE, VA"
300,MONTEBELLO CIR,keep,Virginia,Charlottesville,300 MONTEBELLO CIR,"300 MONTEBELLO CIR, CHARLOTTESVILLE, VA"
1400,"BURGESS LN, B",keep,Virginia,Charlottesville,1400 BURGESS LN,"1400 BURGESS LN, CHARLOTTESVILLE, VA"
300,11TH ST NW,keep,Virginia,Charlottesville,300 11TH ST NW,"300 11TH ST NW, CHARLOTTESVILLE, VA"
300,VALLEY RD,keep,Virginia,Charlottesville,300 VALLEY RD,"300 VALLEY RD, CHARLOTTESVILLE, VA"
500,PRESTON AVE,keep,Virginia,Charlottesville,500 PRESTON AVE,"500 PRESTON AVE, CHARLOTTESVILLE, VA"
700,BELMONT AVE,keep,Virginia,Charlottesville,700 BELMONT AVE,"700 BELMONT AVE, CHARLOTTESVILLE, VA"
1600,MERIDIAN ST,keep,Virginia,Charlottesville,1600 MERIDIAN ST,"1600 MERIDIAN ST, CHARLOTTESVILLE, VA"
1500,ROSA TER,keep,Virginia,Charlottesville,1500 ROSA TER,"1500 ROSA TER, CHARLOTTESVILLE, VA"
600,"6TH ST SE, 120",keep,Virginia,Charlottesville,600 6TH ST SE,"600 6TH ST SE, CHARLOTTESVILLE, VA"
2100,"MICHIE DR, 37B",keep,Virginia,Charlottesville,2100 MICHIE DR,"2100 MICHIE DR, CHARLOTTESVILLE, VA"
700,"PROSPECT AVE, D",keep,Virginia,Charlottesville,700 PROSPECT AVE,"700 PROSPECT AVE, CHARLOTTESVILLE, VA"
100,2ND ST NE,keep,Virginia,Charlottesville,100 2ND ST NE,"100 2ND ST NE, CHARLOTTESVILLE, VA"
1400,BURGESS LN,keep,Virginia,Charlottesville,1400 BURGESS LN,"1400 BURGESS LN, CHARLOTTESVILLE, VA"
,EMMET ST N @ BARRACKS RD,intersection,Virginia,Charlottesville,EMMET ST N @ BARRACKS RD,"EMMET ST N @ BARRACKS RD, CHARLOTTESVILLE, VA"
400,EMMET ST N,keep,Virginia,Charlottesville,400 EMMET ST N,"400 EMMET ST N, CHARLOTTESVILLE, VA"
1400,"VINE ST, B1",keep,Virginia,Charlottesville,1400 VINE ST,"1400 VINE ST, CHARLOTTESVILLE, VA"
,E WATER ST / 4TH ST SE,drop,Virginia,Charlottesville,E WATER ST / 4TH ST SE,"E WATER ST / 4TH ST SE, CHARLOTTESVILLE, VA"
1500,ROSE HILL DR,keep,Virginia,Charlottesville,1500 ROSE HILL DR,"1500 ROSE HILL DR, CHARLOTTESVILLE, VA"
1100,"E JEFFERSON ST, 3",keep,Virginia,Charlottesville,1100 E JEFFERSON ST,"1100 E JEFFERSON ST, CHARLOTTESVILLE, VA"
400,"GARRETT ST, G",keep,Virginia,Charlottesville,400 GARRETT ST,"400 GARRETT ST, CHARLOTTESVILLE, VA"
1300,"CARLTON AVE, 201",keep,Virginia,Charlottesville,1300 CARLTON AVE,"1300 CARLTON AVE, CHARLOTTESVILLE, VA"
2300,DELLMEAD LN,keep,Virginia,Charlottesville,2300 DELLMEAD LN,"2300 DELLMEAD LN, CHARLOTTESVILLE, VA"
1500,"ANTOINETTE AVE, B",keep,Virginia,Charlottesville,1500 ANTOINETTE AVE,"1500 ANTOINETTE AVE, CHARLOTTESVILLE, VA"
100,ALDERMAN RD,keep,Virginia,Charlottesville,100 ALDERMAN RD,"100 ALDERMAN RD, CHARLOTTESVILLE, VA"
100,14TH ST NW,keep,Virginia,Charlottesville,100 14TH ST NW,"100 14TH ST NW, CHARLOTTESVILLE, VA"
1900,THOMSON RD,keep,Virginia,Charlottesville,1900 THOMSON RD,"1900 THOMSON RD, CHARLOTTESVILLE, VA"
600,"MADISON AVE, E",keep,Virginia,Charlottesville,600 MADISON AVE,"600 MADISON AVE, CHARLOTTESVILLE, VA"
1000,"ALTAVISTA AVE, B",keep,Virginia,Charlottesville,1000 ALTAVISTA AVE,"1000 ALTAVISTA AVE, CHARLOTTESVILLE, VA"
300,QUARRY RD,keep,Virginia,Charlottesville,300 QUARRY RD,"300 QUARRY RD, CHARLOTTESVILLE, VA"
300,"7 1/2 ST SW, B",keep,Virginia,Charlottesville,300 7 1/2 ST SW,"300 7 1/2 ST SW, CHARLOTTESVILLE, VA"
600,"DALE AVE, A",keep,Virginia,Charlottesville,600 DALE AVE,"600 DALE AVE, CHARLOTTESVILLE, VA"
300,E WATER ST,keep,Virginia,Charlottesville,300 E WATER ST,"300 E WATER ST, CHARLOTTESVILLE, VA"
500,E JEFFERSON ST,keep,Virginia,Charlottesville,500 E JEFFERSON ST,"500 E JEFFERSON ST, CHARLOTTESVILLE, VA"
1300,HAMPTON ST,keep,Virginia,Charlottesville,1300 HAMPTON ST,"1300 HAMPTON ST, CHARLOTTESVILLE, VA"
,6TH ST SE / BOLLING AVE,drop,Virginia,Charlottesville,6TH ST SE / BOLLING AVE,"6TH ST SE / BOLLING AVE, CHARLOTTESVILLE, VA"
100,WATERBURY CT,keep,Virginia,Charlottesville,100 WATERBURY CT,"100 WATERBURY CT, CHARLOTTESVILLE, VA"
1100,LEONARD ST,keep,Virginia,Charlottesville,1100 LEONARD ST,"1100 LEONARD ST, CHARLOTTESVILLE, VA"
